﻿filterId,filterName,optionName,optionId,ID
DESTINATIONS,Destination,Goynuk,L66362,1616
DESTINATIONS,Destination,Incekum,'002299',1617
DESTINATIONS,Destination,Kaleici,L37491,1618
DESTINATIONS,Destination,Kemer,'000453',1619
DESTINATIONS,Destination,Kiris,'001563',1620
DESTINATIONS,Destination,Kizilagac,L66816,1621
DESTINATIONS,Destination,Kizilot,L66322,1622
DESTINATIONS,Destination,Konakli,'002133',1623
DESTINATIONS,Destination,Konyaalti,'004915',1624
DESTINATIONS,Destination,Kuzdere,L66490,1625
DESTINATIONS,Destination,Lara Beach,'003187',1626
DESTINATIONS,Destination,Manavgat,'003557',1627
DESTINATIONS,Destination,Okurcalar,L61142,1628
DESTINATIONS,Destination,Side,'000457',1629
DESTINATIONS,Destination,Tekirova,'000458',1630
DESTINATIONS,Destination,Turkler,'006966',1631
DESTINATIONS,Destination,Ulupinar,L66651,1632
DESTINATIONS,Destination,Bodrum area,'001559',1633
DESTINATIONS,Destination,Akbuk,'008126',1634
DESTINATIONS,Destination,Akyarlar,'006266',1635
DESTINATIONS,Destination,Altinkum,'000444',1636
DESTINATIONS,Destination,Bitez,'001334',1637
DESTINATIONS,Destination,Bodrum,'000446',1638
DESTINATIONS,Destination,Didim,'007506',1639
DESTINATIONS,Destination,Gümbet,'000450',1640
DESTINATIONS,Destination,Gumusluk,'003394',1641
DESTINATIONS,Destination,Gundogan,'003556',1642
DESTINATIONS,Destination,Guvercinlik,L56802,1643
DESTINATIONS,Destination,Ortakent,'003395',1644
DESTINATIONS,Destination,Torba,'002131',1645
DESTINATIONS,Destination,Turgutreis,'000459',1646
DESTINATIONS,Destination,Yalikavak,'001756',1647
DESTINATIONS,Destination,Dalaman area,'000442',1648
DESTINATIONS,Destination,Calis Beach,'000447',1649
DESTINATIONS,Destination,Dalaman,L67304,1650
DESTINATIONS,Destination,Dalyan,'002127',1651
DESTINATIONS,Destination,Fethiye,'000449',1652
DESTINATIONS,Destination,Gocek,'002345',1653
DESTINATIONS,Destination,Guzelyurt,L67276,1654
DESTINATIONS,Destination,Hisaronu,'001639',1655
DESTINATIONS,Destination,Icmeler,'000451',1656
DESTINATIONS,Destination,Kalkan,'002217',1657
DESTINATIONS,Destination,Kas,'002106',1658
DESTINATIONS,Destination,Marmaris,'000455',1659
DESTINATIONS,Destination,Olu Deniz,'000456',1660
DESTINATIONS,Destination,Ovacik,'002910',1661
DESTINATIONS,Destination,Sarigerme,'003546',1662
DESTINATIONS,Destination,Selimiye,'005526',1663
DESTINATIONS,Destination,Turunc,'002129',1664
DESTINATIONS,Destination,Uzunyurt,L67277,1665
DESTINATIONS,Destination,Istanbul,'000452',1666
DESTINATIONS,Destination,Izmir,CMS036,1667
DESTINATIONS,Destination,Izmir area,'001453',1668
DESTINATIONS,Destination,Alacati,L67269,1669
DESTINATIONS,Destination,Cesme,'000448',1670
DESTINATIONS,Destination,Izmir City,L66802,1671
DESTINATIONS,Destination,Kusadasi,'000454',1672
DESTINATIONS,Destination,Ozdere,'002577',1673
DESTINATIONS,Destination,Seferihisar,L36641,1674
DESTINATIONS,Destination,Sigacik,L66645,1675
DESTINATIONS,Destination,Kusadasi (for Ephesus),L69742,1676
DESTINATIONS,Destination,United Kingdom,GBR,1677
DESTINATIONS,Destination,North America,NNN,1678
DESTINATIONS,Destination,United States of America,USA,1679
DESTINATIONS,Destination,Aspen Snowmass,'001547',1680
DESTINATIONS,Destination,Beaver Creek,'002396',1681
DESTINATIONS,Destination,Boston,'000222',1682
DESTINATIONS,Destination,Breckenridge,'000099',1683
DESTINATIONS,Destination,Chicago,'001600',1684
DESTINATIONS,Destination,Florida,'000207',1685
DESTINATIONS,Destination,Cocoa Beach,'002390',1686
DESTINATIONS,Destination,Melbourne Beach,L60324,1687
DESTINATIONS,Destination,Miami,'001152',1688
DESTINATIONS,Destination,Orlando,'000210',1689
DESTINATIONS,Destination,Championsgate,'004480',1690
DESTINATIONS,Destination,Clermont,L67804,1691
DESTINATIONS,Destination,Davenport,'004197',1692
DESTINATIONS,Destination,Greater Orlando,L65843,1693
DESTINATIONS,Destination,Haines City,L67805,1694
DESTINATIONS,Destination,International Drive,'000208',1695
DESTINATIONS,Destination,Kissimmee,'000209',1696
DESTINATIONS,Destination,Lake Buena Vista,'001541',1697
DESTINATIONS,Destination,Universal Orlando Resort,'002913',1698
DESTINATIONS,Destination,Walt Disney World Resort,'001695',1699
DESTINATIONS,Destination,Gulf Coast,'004245',1700
DESTINATIONS,Destination,Atlantic Coast,L62064,1701
DESTINATIONS,Destination,Las Vegas,'000219',1702
DESTINATIONS,Destination,Los Angeles,'000095',1703
DESTINATIONS,Destination,Nashville,'002043',1704
DESTINATIONS,Destination,New Orleans,'000216',1705
DESTINATIONS,Destination,New York,'001758',1706
DESTINATIONS,Destination,Park City,'000228',1707
DESTINATIONS,Destination,San Francisco,'000096',1708
DESTINATIONS,Destination,Sun Valley,'002401',1709
DESTINATIONS,Destination,Vail,'000101',1710
DESTINATIONS,Destination,Washington DC,'001799',1711
DESTINATIONS,Destination,Canada,CAN,1712
DESTINATIONS,Destination,Banff,'000756',1713
DESTINATIONS,Destination,Fernie,'002461',1714
DESTINATIONS,Destination,Jasper,'000759',1715
DESTINATIONS,Destination,Lake Louise,'000762',1716
DESTINATIONS,Destination,Montreal,'000763',1717
DESTINATIONS,Destination,Panorama,'004299',1718
DESTINATIONS,Destination,Toronto,'000768',1719
DESTINATIONS,Destination,Tremblant,'002586',1720
DESTINATIONS,Destination,Vancouver,'000769',1721
DESTINATIONS,Destination,Whistler,'001360',1722
DESTINATIONS,Destination,South America,SSS,1723
DESTINATIONS,Destination,Brazil,BRA,1724
DESTINATIONS,Destination,Peru,PER,1725
DESTINATIONS,Destination,Tropea,'003414',1726
DESTINATIONS,Destination,Porto Santo Island,'007346',1727
FACILITIES,Facilities,Other Facilities,FT000O,1728
FACILITIES,Facilities,Food and Drink,FT000F,1729
FACILITIES,Facilities,Health and Beauty,FT000H,1730
FACILITIES,Facilities,Entertainment,FT000E,1731
FACILITIES,Facilities,Sports and Activities,FT000S,1732
FACILITIES,Facilities,Pool,FT000P,1733
FACILITIES,Facilities,Villa Layout,FT000V,1734
FACILITIES,Facilities,Kitchen Facilities,FT000K,1735
FACILITIES,Facilities,Safety deposit boxes,STO4,1736
FACILITIES,Facilities,24-hour reception,STO1,1737
FACILITIES,Facilities,Parking,ST28,1738
FACILITIES,Facilities,Laundry service,LST45,1740
FACILITIES,Facilities,Bar,ST3,1741
FACILITIES,Facilities,Luggage store,LST47,1742
FACILITIES,Facilities,Wi-Fi*,STO8,1743
FACILITIES,Facilities,Local cuisine,LST46,1745
FACILITIES,Facilities,Free Wi-Fi,STO7,1746
FACILITIES,Facilities,Gym,ST14,1747
FACILITIES,Facilities,Scuba - additional info,ST35A,1748
FACILITIES,Facilities,Massage,LST49,1749
FACILITIES,Facilities,Outdoor pool,STP8,1750
FACILITIES,Facilities,Kids pool,ST23,1751
FACILITIES,Facilities,Evening entertainment programme,ST8,1752
FACILITIES,Facilities,Buffet restaurant,STF2,1753
FACILITIES,Facilities,Bike hire,LST11,1755
FACILITIES,Facilities,Pool bar,STF11,1756
FACILITIES,Facilities,Currency exchange,LST24,1758
FACILITIES,Facilities,Badminton,LST9,1759
FACILITIES,Facilities,Volleyball,LST79,1760
FACILITIES,Facilities,Gardens,ST12,1761
FACILITIES,Facilities,Billiards,LST12,1762
FACILITIES,Facilities,Tennis,ST42,1763
FACILITIES,Facilities,Café,STF14,1764
FACILITIES,Facilities,Games room,ST11,1765
FACILITIES,Facilities,Pizza restaurant,LST60,1766
FACILITIES,Facilities,Darts,LST25,1769
FACILITIES,Facilities,Spa,ST37,1770
FACILITIES,Facilities,Watersports,ST26,1771
FACILITIES,Facilities,Kids club,ST22,1772
FACILITIES,Facilities,Snorkelling,LST68,1773
FACILITIES,Facilities,Kayaks,LST44,1774
FACILITIES,Facilities,Gift shop,LST33,1775
FACILITIES,Facilities,Aqua aerobics,STS2,1776
FACILITIES,Facilities,Indoor pool,ST18,1778
FACILITIES,Facilities,Sauna,ST34,1779
FACILITIES,Facilities,Turkish bath,LST76,1780
FACILITIES,Facilities,Minigolf,ST25,1781
FACILITIES,Facilities,Hot tub/whirlpool,ST17,1782
FACILITIES,Facilities,Jet-ski,LST41,1783
FACILITIES,Facilities,Golf course,ST13,1784
FACILITIES,Facilities,Snack bar,STF13,1785
FACILITIES,Facilities,Table tennis,LST73,1786
FACILITIES,Facilities,Playground,ST29,1787
FACILITIES,Facilities,Pool table,LST61,1788
FACILITIES,Facilities,Football,LST29,1789
FACILITIES,Facilities,Daytime activity programme,STS3,1790
FACILITIES,Facilities,Internet area,ST20,1791
FACILITIES,Facilities,Reception area,ST32,1792
FACILITIES,Facilities,A la carte dining,LST1,1793
FACILITIES,Facilities,Live music,STE6,1794
FACILITIES,Facilities,Mini-market,LST53,1795
FACILITIES,Facilities,Beauty salon/treatments,ST4,1796
FACILITIES,Facilities,Steam room,ST40,1797
FACILITIES,Facilities,Shopping,ST36,1798
FACILITIES,Facilities,Basketball,LST10,1799
FACILITIES,Facilities,Pool towels,LST62,1800
FACILITIES,Facilities,Water polo,LST80,1801
FACILITIES,Facilities,Porter,LST63,1802
FACILITIES,Facilities,Hairdressing,ST15,1803
FACILITIES,Facilities,Mediterranean restaurant,LST50,1804
FACILITIES,Facilities,Fish/seafood restaurant,LST27,1805
FACILITIES,Facilities,Italian restaurant,LST39,1806
FACILITIES,Facilities,Aerobics,STS1,1807
FACILITIES,Facilities,Fitness classes/room,LST28,1808
FACILITIES,Facilities,Asian restaurant,LST7,1809
FACILITIES,Facilities,Restaurant dress code,STF15,1810
FACILITIES,Facilities,Shuttle bus,STO6,1811
FACILITIES,Facilities,Mini-disco,LST51,1812
FACILITIES,Facilities,Arcade machines,LST4,1813
FACILITIES,Facilities,Scuba,ST35,1814
FACILITIES,Facilities,Kids dining,STF7,1815
FACILITIES,Facilities,Multi-sports court,STS5,1816
FACILITIES,Facilities,Archery,LST5,1817
FACILITIES,Facilities,Boccia,LST14,1818
FACILITIES,Facilities,Air hockey,LST3,1819
FACILITIES,Facilities,Baby equipment,STO2,1820
FACILITIES,Facilities,Reading room,ST31,1821
FACILITIES,Facilities,Video games,LST78,1822
FACILITIES,Facilities,Foreign language lessons,LST30,1823
FACILITIES,Facilities,Bingo,LST13,1824
FACILITIES,Facilities,Adult only areas,STO13,1825
FACILITIES,Facilities,Jewellers,LST42,1826
FACILITIES,Facilities,Mini-football,LST52,1827
FACILITIES,Facilities,International restaurant,LST38,1828
FACILITIES,Facilities,Karaoke,LST43,1829
FACILITIES,Facilities,Pedalos,LST57,1830
FACILITIES,Facilities,Private beach,STO11,1831
FACILITIES,Facilities,Water-skiing,LST81,1832
FACILITIES,Facilities,Waterslide,ST44,1833
FACILITIES,Facilities,Live sport screenings,STE1,1834
FACILITIES,Facilities,Internet facilities,ST20A,1835
FACILITIES,Facilities,French restaurant,LST31,1836
FACILITIES,Facilities,Creperie,STF4,1837
FACILITIES,Facilities,Golf offers,LST34,1838
FACILITIES,Facilities,Outdoor area,STO9,1839
FACILITIES,Facilities,Saltwater pool,STP17,1840
FACILITIES,Facilities,Infinity pool,STP16,1841
FACILITIES,Facilities,Creche,ST6,1842
FACILITIES,Facilities,Christmas gala meals,STF3,1843
FACILITIES,Facilities,New Year gala meals,STF9,1844
FACILITIES,Facilities,Onsite waterpark,STP6,1845
FACILITIES,Facilities,Offsite Waterpark,STP61,1846
FACILITIES,Facilities,Splash park,STP11,1847
FACILITIES,Facilities,Shuffleboard,LST67,1848
FACILITIES,Facilities,Disco,ST7,1849
FACILITIES,Facilities,Self-service laundry,STO5,1850
FACILITIES,Facilities,Cinema,ST5,1851
FACILITIES,Facilities,Kids slide,STP3,1852
FACILITIES,Facilities,Aromatherapy,LST6,1853
FACILITIES,Facilities,Japanese restaurant,LST40,1854
FACILITIES,Facilities,Cooking class,STE8,1855
FACILITIES,Facilities,Ayurvedic treatments,LST8,1856
FACILITIES,Facilities,Body wraps,LST16,1857
FACILITIES,Facilities,Facials,LST26,1858
FACILITIES,Facilities,Manicure,LST48,1859
FACILITIES,Facilities,Pedicure,LST58,1860
FACILITIES,Facilities,Splash pool,ST38,1861
FACILITIES,Facilities,Boules,LST17,1862
FACILITIES,Facilities,Grill/steakhouse restaurant,STF6,1863
FACILITIES,Facilities,Catamaran,LST21,1864
FACILITIES,Facilities,Mexican restaurant,STF8,1865
FACILITIES,Facilities,Reflexology,LST64,1866
FACILITIES,Facilities,Waxing,LST82,1867
FACILITIES,Facilities,Indian restaurant,LST37,1868
FACILITIES,Facilities,Burgers/fast food,LST19,1869
FACILITIES,Facilities,Lazy river,STP4,1870
FACILITIES,Facilities,Double bedroom,STV008,1871
FACILITIES,Facilities,Lounge,STV006,1872
FACILITIES,Facilities,Dining area,STV007,1873
FACILITIES,Facilities,Twin bedroom,STV009,1874
FACILITIES,Facilities,Separate bathroom,STV011,1875
FACILITIES,Facilities,Microwave,STK007,1876
FACILITIES,Facilities,Dishwasher,STK002,1877
FACILITIES,Facilities,Washing machine,STK012,1878
FACILITIES,Facilities,Kitchen,STV005,1879
FACILITIES,Facilities,Fusion restaurant,LST32,1880
FACILITIES,Facilities,Select Your Room available,LST69,1881
FACILITIES,Facilities,Swim Academy,ST41,1882
FACILITIES,Facilities,Photo shop,LST59,1883
FACILITIES,Facilities,Jogging track,ST21,1884
FACILITIES,Facilities,Thai restaurant,LST74,1885
FACILITIES,Facilities,Organic restaurant,LST55,1886
FACILITIES,Facilities,Spray ground,STP12,1887
FACILITIES,Facilities,Football Academy,ST9,1888
FACILITIES,Facilities,Coffee maker,STK001,1889
FACILITIES,Facilities,Kettle,STK006,1890
FACILITIES,Facilities,Single bedroom,STV010,1891
FACILITIES,Facilities,Hob,STK005,1892
FACILITIES,Facilities,Fridge,STK013,1893
FACILITIES,Facilities,Other,STV014,1894
FACILITIES,Facilities,Kids cooking class,STE7,1895
FACILITIES,Facilities,Toaster,STK011,1896
FACILITIES,Facilities,Stage Academy,ST39,1897
FACILITIES,Facilities,British restaurant,LST18,1898
FACILITIES,Facilities,Bodyboarding,LST15,1899
FACILITIES,Facilities,Chinese restaurant,LST22,1900
FACILITIES,Facilities,Thalassotherapy pool,LST75,1901
FACILITIES,Facilities,Vegetarian restaurant,LST77,1902
FACILITIES,Facilities,Oven,STK009,1903
FACILITIES,Facilities,Fridge-freezer,STK003,1904
FACILITIES,Facilities,Surf simulator,STP13,1905
FACILITIES,Facilities,Feature slide,STP2,1906
FACILITIES,Facilities,En suite bathroom,STV012,1907
FACILITIES,Facilities,Separate toilet,STV013,1908
FACILITIES,Facilities,Villa outdoor area,STV004,1909
FACILITIES,Facilities,Grill,STK004,1910
FACILITIES,Facilities,Upper floor rooms,STV001,1911
FACILITIES,Facilities,Aerial Adventure,ST16,1912
FACILITIES,Facilities,Wave pool,STP15,1913
FACILITIES,Facilities,Lower floor rooms,STV002,1914
FACILITIES,Facilities,Tube slide,STP14,1915
FACILITIES,Facilities,Multi-lane slide,STP5,1916
FACILITIES,Facilities,Sunbeds,LST71,1917
FACILITIES,Facilities,Parasols,ST19,1918
FACILITIES,Facilities,Onboard Support,STO014,1921
FACILITIES,Facilities,Mini-oven,STK008,1922
FACILITIES,Facilities,Sandwich toaster,STK010,1923
FACILITIES,Facilities,Onboard Experience,STO015,1924
FACILITIES,Facilities,Greener and fairer hotels,STO12,1925
FACILITIES,Facilities,Cruise ship,STO10,1926
FACILITIES,Facilities,Body slide,STP1,1927
FACILITIES,Facilities,Speed slide,STP10,1928
FACILITIES,Facilities,Middle floor rooms,STV003,1929
CARRIER,Flight: Airlines,9Air,AQ,1930
CARRIER,Flight: Airlines,Wings of Alaska,K5,1931
CARRIER,Flight: Airlines,Wizz Air,W9,1932
CARRIER,Flight: Airlines,Air Norway,M3,1933
CARRIER,Flight: Airlines,ABX Air,GB,1934
CARRIER,Flight: Airlines,Sunwing Airlines,KO,1935
CARRIER,Flight: Airlines,Adria Airways,JP,1936
CARRIER,Flight: Airlines,Aegean Airlines,A3,1937
CARRIER,Flight: Airlines,Aer Lingus Regional,RE,1939
CARRIER,Flight: Airlines,Empire Airlines,EM,1940
CARRIER,Flight: Airlines,Aero Condor,Q6,1941
CARRIER,Flight: Airlines,SCAT,DV,1942
CARRIER,Flight: Airlines,Aero Mongolia,M0,1943
CARRIER,Flight: Airlines,Silk Way West Airlines,'7L',1944
CARRIER,Flight: Airlines,Aero-Charter Airlines,DW,1945
CARRIER,Flight: Airlines,Aerocon,A4,1946
CARRIER,Flight: Airlines,American Jet,AJ,1947
CARRIER,Flight: Airlines,Aeroflot Russian Airlines,SU,1948
CARRIER,Flight: Airlines,Aerogal,'2K',1949
CARRIER,Flight: Airlines,Key Lime Air,KG,1950
CARRIER,Flight: Airlines,Air Guyane Express,'3S',1951
CARRIER,Flight: Airlines,Aerolineas Argentinas,AR,1952
CARRIER,Flight: Airlines,Aerolineas MAS,N3,1953
CARRIER,Flight: Airlines,Aerolineas Sosa,P4,1954
CARRIER,Flight: Airlines,Aeromar,VW,1955
CARRIER,Flight: Airlines,Aeromexico,AM,1956
CARRIER,Flight: Airlines,Aeromexico Connect,'5D',1957
CARRIER,Flight: Airlines,Aeropelican Air Services,OT,1958
CARRIER,Flight: Airlines,Aeropostal,VH,1959
CARRIER,Flight: Airlines,Al-Naser Airlines,'6N',1960
CARRIER,Flight: Airlines,AeroUnion,'6R',1961
CARRIER,Flight: Airlines,Aerovias DAP,X8,1962
CARRIER,Flight: Airlines,Afric Aviation,L8,1963
CARRIER,Flight: Airlines,Air Niamey,AW,1964
CARRIER,Flight: Airlines,African Express Airways,XU,1965
CARRIER,Flight: Airlines,Afriqiyah Airways,'8U',1966
CARRIER,Flight: Airlines,Aigle Azur,ZI,1967
CARRIER,Flight: Airlines,Kabo Air,N9,1968
CARRIER,Flight: Airlines,Air Algerie,AH,1969
CARRIER,Flight: Airlines,Air Alps,A6,1970
CARRIER,Flight: Airlines,Air Arabia,G9,1971
CARRIER,Flight: Airlines,Air Arabia Egypt,E5,1972
CARRIER,Flight: Airlines,Air Arabia Maroc,'3O',1973
CARRIER,Flight: Airlines,Air Armenia,QN,1974
CARRIER,Flight: Airlines,Air Astana,KC,1975
CARRIER,Flight: Airlines,Air Atlanta Icelandic,CC,1976
CARRIER,Flight: Airlines,Air Austral,UU,1977
CARRIER,Flight: Airlines,Air Bashkortostan,ZU,1978
CARRIER,Flight: Airlines,Air Bishkek,KR,1979
CARRIER,Flight: Airlines,Air Bissau International,YL,1980
CARRIER,Flight: Airlines,Air Botswana,BP,1981
CARRIER,Flight: Airlines,Air Burkina,'2J',1982
CARRIER,Flight: Airlines,Ecuato Guineana de Aviacion,'8Y',1983
CARRIER,Flight: Airlines,Air Busan,BX,1984
CARRIER,Flight: Airlines,Air Cairo,MC,1985
CARRIER,Flight: Airlines,Air Caledonie,TY,1986
CARRIER,Flight: Airlines,Air Canada,AC,1987
CARRIER,Flight: Airlines,Air Caraibes Atlantique,TX,1988
CARRIER,Flight: Airlines,Air Cargo Carriers,'2Q',1989
CARRIER,Flight: Airlines,Cargolux,CV,1990
CARRIER,Flight: Airlines,Dalian Airlines,CA,1991
CARRIER,Flight: Airlines,Air Class Lineas Aereas,QD,1992
CARRIER,Flight: Airlines,Aruba Airlines,AG,1993
CARRIER,Flight: Airlines,Air Corsica,XK,1994
CARRIER,Flight: Airlines,Air Costa,LB,1995
CARRIER,Flight: Airlines,Air Creebec,YN,1997
CARRIER,Flight: Airlines,Air Do,HD,1998
CARRIER,Flight: Airlines,Lufthansa,LH,1999
CARRIER,Flight: Airlines,Air Europa,UX,2000
CARRIER,Flight: Airlines,Air France,AF,2001
CARRIER,Flight: Airlines,Central Mountain Air,ZX,2002
CARRIER,Flight: Airlines,FlyCongo,EO,2003
CARRIER,Flight: Airlines,Air Greenland,GL,2004
CARRIER,Flight: Airlines,Allegiant Air,G4,2005
CARRIER,Flight: Airlines,Taban Air,HH,2006
CARRIER,Flight: Airlines,LTA - Linea Turistica Aerotuy,LD,2007
CARRIER,Flight: Airlines,Air Iceland,NY,2008
CARRIER,Flight: Airlines,Air India,AI,2009
CARRIER,Flight: Airlines,Air India Regional,CD,2010
CARRIER,Flight: Airlines,Mexicana Link,I6,2011
CARRIER,Flight: Airlines,Air Inuit,'3H',2012
CARRIER,Flight: Airlines,Caribbean Airlines,BW,2013
CARRIER,Flight: Airlines,Air Japan / ANA,NQ,2014
CARRIER,Flight: Airlines,Air KBZ,K7,2015
CARRIER,Flight: Airlines,Air Kiribati,'4A',2016
CARRIER,Flight: Airlines,Air Koryo,JS,2017
CARRIER,Flight: Airlines,Air Labrador,WJ,2018
CARRIER,Flight: Airlines,PAWA Dominicana,'7Q',2019
CARRIER,Flight: Airlines,Ruili Airlines,DR,2020
CARRIER,Flight: Airlines,Air Macau,NX,2021
CARRIER,Flight: Airlines,Air Madagascar,MD,2022
CARRIER,Flight: Airlines,Air Malawi,QM,2023
CARRIER,Flight: Airlines,AirAsia India,I5,2024
CARRIER,Flight: Airlines,KM Malta Airlines,KM,2025
CARRIER,Flight: Airlines,Mahfooz Aviation,M2,2026
CARRIER,Flight: Airlines,Air Mandalay,'6T',2027
CARRIER,Flight: Airlines,Air Marshall Islands,CW,2028
CARRIER,Flight: Airlines,Hunnu Air,MR,2029
CARRIER,Flight: Airlines,Air Mauritius,MK,2030
CARRIER,Flight: Airlines,Trans Attico,ML,2031
CARRIER,Flight: Airlines,Air Moldova,'9U',2032
CARRIER,Flight: Airlines,Air Tahiti,VT,2033
CARRIER,Flight: Airlines,Air Namibia,SW,2034
CARRIER,Flight: Airlines,Air New Zealand,NZ,2035
CARRIER,Flight: Airlines,Air Niugini,PX,2036
CARRIER,Flight: Airlines,Air North - Yukons Airline,'4N',2037
CARRIER,Flight: Airlines,Air Nostrum (Iberia Regional),YW,2038
CARRIER,Flight: Airlines,Alba Star,AP,2039
CARRIER,Flight: Airlines,Air Onix Airlines,OG,2040
CARRIER,Flight: Airlines,Air Panama,'7P',2041
CARRIER,Flight: Airlines,Air People International,'3D',2042
CARRIER,Flight: Airlines,Air Rarotonga,GZ,2043
CARRIER,Flight: Airlines,Air Saint-Pierre,PJ,2044
CARRIER,Flight: Airlines,Air Seychelles,HM,2045
CARRIER,Flight: Airlines,Air Sinai,'4D',2046
CARRIER,Flight: Airlines,Yunnan Ying An Airlines,YI,2047
CARRIER,Flight: Airlines,Air Tahiti Nui,TN,2048
CARRIER,Flight: Airlines,Air Tanzania,TC,2049
CARRIER,Flight: Airlines,Air Tindi,'8T',2050
CARRIER,Flight: Airlines,Air Transport International - ATI,'8C',2051
CARRIER,Flight: Airlines,Air Uganda,U7,2052
CARRIER,Flight: Airlines,Air Urga,'3N',2053
CARRIER,Flight: Airlines,DHL Air,DO,2054
CARRIER,Flight: Airlines,National Airways (NAC),NF,2055
CARRIER,Flight: Airlines,Med-View Airline,VL,2056
CARRIER,Flight: Airlines,Air Wisconsin / US Airways Express,ZW,2057
CARRIER,Flight: Airlines,Air Zimbabwe,UM,2058
CARRIER,Flight: Airlines,Flair Airlines,F8,2059
CARRIER,Flight: Airlines,AirAsia,AK,2060
CARRIER,Flight: Airlines,AirAsia Philippines,PQ,2061
CARRIER,Flight: Airlines,AirAsia X,D7,2062
CARRIER,Flight: Airlines,AirBaltic,BT,2063
CARRIER,Flight: Airlines,AirBerlin,AB,2064
CARRIER,Flight: Airlines,AirExplore,ED,2065
CARRIER,Flight: Airlines,AirBridgeCargo,RU,2066
CARRIER,Flight: Airlines,Airbus Transport International,'4Y',2067
CARRIER,Flight: Airlines,Aircalin,SB,2068
CARRIER,Flight: Airlines,Air-India Express,IX,2069
CARRIER,Flight: Airlines,Airkenya Express,P2,2070
CARRIER,Flight: Airlines,Felix Airways,FO,2071
CARRIER,Flight: Airlines,Airlines PNG,CG,2072
CARRIER,Flight: Airlines,Avies,U3,2073
CARRIER,Flight: Airlines,AirNorth Regional,TL,2074
CARRIER,Flight: Airlines,Puerto Rico Air Management,'2P',2075
CARRIER,Flight: Airlines,AirTran Airways,FL,2076
CARRIER,Flight: Airlines,Wasaya Airways,WG,2077
CARRIER,Flight: Airlines,AJT Air International,E9,2078
CARRIER,Flight: Airlines,AK Bars Aero,'2B',2079
CARRIER,Flight: Airlines,Aklak Air,'6L',2080
CARRIER,Flight: Airlines,Alania Airlines,'2D',2081
CARRIER,Flight: Airlines,Solar Cargo,AS,2082
CARRIER,Flight: Airlines,Alaska Horizon,QX,2083
CARRIER,Flight: Airlines,Jubba Airways,J5,2084
CARRIER,Flight: Airlines,JetStar,JQ,2085
CARRIER,Flight: Airlines,Punto Azul,ZR,2086
CARRIER,Flight: Airlines,Alidaunia,D4,2087
CARRIER,Flight: Airlines,Alitalia,AZ,2088
CARRIER,Flight: Airlines,Alitalia CityLiner,CT,2089
CARRIER,Flight: Airlines,Alliance Airlines,QQ,2090
CARRIER,Flight: Airlines,Warbelows Air,'4W',2091
CARRIER,Flight: Airlines,USA Jet Airlines,UJ,2092
CARRIER,Flight: Airlines,Aloha Air Cargo,KH,2093
CARRIER,Flight: Airlines,Alpine Air Express,'5A',2094
CARRIER,Flight: Airlines,Kalitta Air,K4,2095
CARRIER,Flight: Airlines,Amaszonas,Z8,2096
CARRIER,Flight: Airlines,AMC Airlines,YJ,2097
CARRIER,Flight: Airlines,American Airlines,AA,2098
CARRIER,Flight: Airlines,Amerijet International,M6,2099
CARRIER,Flight: Airlines,Ameristar Air Cargo,'7Z',2100
CARRIER,Flight: Airlines,ANA - All Nippon Airways,NH,2101
CARRIER,Flight: Airlines,ANA Wings,EH,2102
CARRIER,Flight: Airlines,Omni Air International,OY,2103
CARRIER,Flight: Airlines,San Juan Airlines,'2G',2104
CARRIER,Flight: Airlines,Angola Air Charter,'7X',2105
CARRIER,Flight: Airlines,Anguilla Air Services,Q3,2106
CARRIER,Flight: Airlines,Antrak Air,O4,2107
CARRIER,Flight: Airlines,Orbest Orizonia Airlines,IP,2108
CARRIER,Flight: Airlines,Eastar Jet,ZE,2109
CARRIER,Flight: Airlines,Ariana Afghan Airlines,FG,2110
CARRIER,Flight: Airlines,Swiftair,W3,2111
CARRIER,Flight: Airlines,WXYZ fly Netherlands,OR,2112
CARRIER,Flight: Airlines,Arkia Israeli Airlines,IZ,2113
CARRIER,Flight: Airlines,ASERCA Airlines,R7,2114
CARRIER,Flight: Airlines,Asia Atlantic Airlines,HB,2115
CARRIER,Flight: Airlines,Golden Myanmar Airlines,Y5,2116
CARRIER,Flight: Airlines,Asky Airlines,KP,2117
CARRIER,Flight: Airlines,Asian Express,KV,2118
CARRIER,Flight: Airlines,Asiana Airlines,OZ,2119
CARRIER,Flight: Airlines,Kenn Borek Air,'4K',2120
CARRIER,Flight: Airlines,Cielos Airlines,A2,2121
CARRIER,Flight: Airlines,Wright Air Service,'8V',2122
CARRIER,Flight: Airlines,ATA Airlines,I3,2123
CARRIER,Flight: Airlines,Athens Airways,ZF,2124
CARRIER,Flight: Airlines,FlyEasy,EX,2125
CARRIER,Flight: Airlines,Atlantic Airways,RC,2126
CARRIER,Flight: Airlines,Avior Airlines,'9V',2127
CARRIER,Flight: Airlines,Isles of Scilly Skybus,'5Y',2128
CARRIER,Flight: Airlines,Atlasjet Airlines,KK,2129
CARRIER,Flight: Airlines,ATRAN Cargo Airlines,V8,2130
CARRIER,Flight: Airlines,Augsburg Airways,IQ,2131
CARRIER,Flight: Airlines,Aurigny Air Services,GR,2132
CARRIER,Flight: Airlines,Austral Lineas Aereas,AU,2133
CARRIER,Flight: Airlines,Austrian,OS,2134
